id,image,back_camera,chips,id_api,liked,max_price,min_price,name,operational_system,rating,rating_number,screen_size,brand,type
6160,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s7-sm-g930-32gb_600x600-PU972f7_1.jpg,12.0,Single Chip,619255,1,4438.3701171875,1898.1800537109375,Smartphone Samsung Galaxy S7 SM-G930 32GB,Android,9.4,152,5.1,Samsung,Smartphone
6161,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j5-sm-j500m_600x600-PU960bf_1.jpg,13.0,Dual Chip,614591,1,1322.06005859375,599.010009765625,Smartphone Samsung Galaxy J5 SM-J500M,Android,9,1139,5.0,Samsung,Smartphone
6162,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s7-edge-sm-g935-32gb_600x600-PU972f9_1.jpg,12.0,Single Chip,619257,1,4299,2231.10009765625,Smartphone Samsung Galaxy S7 Edge SM-G935 32GB,Android,9.2,138,5.5,Samsung,Smartphone
6163,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j7-sm-j710m_600x600-PU97f46_1.jpg,13.0,Dual Chip,622406,1,1679.199951171875,791.0999755859375,Smartphone Samsung Galaxy J7 SM-J710M,Android,9,56,5.5,Samsung,Smartphone
6164,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-4-plus-xt1640_600x600-PU9779c_1.jpg,16.0,Dual Chip,620444,1,1462,967.1199951171875,Smartphone Motorola Moto G 4 Plus XT1640,Android,9,334,5.5,Motorola,Smartphone
6165,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-a5-sm-a510m_600x600-PU971cf_1.jpg,13.0,Dual Chip,618959,1,2348.9599609375,899.989990234375,Smartphone Samsung Galaxy A5 SM-A510M,Android,9,122,5.2,Samsung,Smartphone
6166,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j2-prime-sm-g532m_600x600-PU994a1_1.jpg,8.0,Dual Chip,627873,1,999.9000244140625,545.1599731445312,Smartphone Samsung Galaxy J2 Prime SM-G532M,Android,8.2,48,5.0,Samsung,Smartphone
6167,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-a7-sm-a710m_600x600-PU971d0_1.jpg,13.0,Dual Chip,618960,1,2499,1329.989990234375,Smartphone Samsung Galaxy A7 SM-A710M,Android,8.8,41,5.5,Samsung,Smartphone
6168,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-a5-sm-a520_600x600-PU99fe0_1.jpg,16.0,Dual Chip,630752,1,1899.989990234375,1390.489990234375,Smartphone Samsung Galaxy A5 SM-A520,Android,9.2,17,5.2,Samsung,Smartphone
6169,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-k10-novo-m250_600x600-PU99f56_1.jpg,13.0,Dual Chip,630614,0,1651,768.030029296875,Smartphone LG K10 Novo M250,Android,7,5,5.3,LG,Smartphone
6170,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j7-prime-sm-g610m_600x600-PU9946d_1.jpg,13.0,Dual Chip,627821,1,1699,1099.1199951171875,Smartphone Samsung Galaxy J7 Prime SM-G610M,Android,9,260,5.5,Samsung,Smartphone
6171,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-5-xt1672_600x600-PU9a0b9_1.jpg,13.0,Dual Chip,630969,0,1056.800048828125,816.0800170898438,Smartphone Motorola Moto G 5 XT1672,Android,9.2,134,5.0,Motorola,Smartphone
6172,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j5-sm-j510m_600x600-PU97ef2_1.jpg,13.0,Dual Chip,622322,1,1397.27001953125,710.6300048828125,Smartphone Samsung Galaxy J5 SM-J510M,Android,9.2,103,5.2,Samsung,Smartphone
6173,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-alcatel-pixi-4-4-4034_600x600-PU97637_1.jpg,8.0,NULL,620087,0,399,259.0199890136719,Smartphone Alcatel Pixi 4 (4) 4034,Android,8.2,91,4.0,Alcatel,Smartphone
6174,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-z-play-xt1635_600x600-PU985b4_1.jpg,16.0,NULL,624052,1,2089.89990234375,1619.0999755859375,Smartphone Motorola Moto Z Play XT1635,Android,9.6,85,5.5,Motorola,Smartphone
6175,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-5-plus-xt1683_600x600-PU9a0ba_1.jpg,12.0,Dual Chip,630970,1,1589,1084.9200439453125,Smartphone Motorola Moto G 5 Plus XT1683,Android,9.2,44,5.2,Motorola,Smartphone
6176,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-128gb_600x600-PU98460_1.jpg,12.0,Single Chip,623712,1,4668,3431.1201171875,Smartphone Apple iPhone 7 128GB,iOS,9.4,37,4.7,Apple,Smartphone
6177,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-6s-128gb_600x600-PU963c6_1.jpg,12.0,Single Chip,615366,1,4599,2991.1201171875,Smartphone Apple iPhone 6S 128GB,iOS,9,32,4.7,Apple,Smartphone
6178,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-x-style-k200_600x600-PU982bf_1.jpg,8.0,Dual Chip,623295,0,999.989990234375,499.010009765625,Smartphone LG X Style K200,Android,9,21,5.0,LG,Smartphone
6179,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-plus-32gb_600x600-PU98462_1.jpg,12.0,Single Chip,623714,1,5430.89990234375,3607.1201171875,Smartphone Apple iPhone 7 Plus 32GB,iOS,9.4,15,5.5,Apple,Smartphone
6180,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-a7-sm-a720_600x600-PU99fe1_1.jpg,16.0,Dual Chip,630753,1,2319.89990234375,1698.300048828125,Smartphone Samsung Galaxy A7 SM-A720,Android,9.4,12,5.7,Samsung,Smartphone
6181,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s8-sm-g950_600x600-PU9a486_1.jpg,12.0,NULL,631942,1,3999,3483.47998046875,Smartphone Samsung Galaxy S8 SM-G950,Android,NULL,NULL,5.8,Samsung,Smartphone
6182,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j7-sm-j700m_600x600-PU96349_1.jpg,13.0,Dual Chip,615241,1,1507.469970703125,809.0999755859375,Smartphone Samsung Galaxy J7 SM-J700M,Android,9.2,438,5.5,Samsung,Smartphone
6183,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-k10-k430tv_600x600-PU972aa_1.jpg,13.0,Dual Chip,619178,0,1065,629.0999755859375,Smartphone LG K10 K430TV,Android,9,320,5.3,LG,Smartphone
6184,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-4-play-xt1603_600x600-PU977a7_1.jpg,8.0,Dual Chip,620455,1,994.97998046875,599.0399780273438,Smartphone Motorola Moto G 4 Play XT1603,Android,8.8,193,5.0,Motorola,Smartphone
6185,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j1-mini-sm-j105_600x600-PU97425_1.jpg,5.0,Dual Chip,619557,0,849,312.29998779296875,Smartphone Samsung Galaxy J1 Mini SM-J105,Android,8.2,143,4.0,Samsung,Smartphone
6186,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-32gb_600x600-PU9845f_1.jpg,12.0,Single Chip,623711,1,3649,2999.1201171875,Smartphone Apple iPhone 7 32GB,iOS,9.6,47,4.7,Apple,Smartphone
6187,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-z-play-xt1635-sound-edition_600x600-PU985e3_1.jpg,16.0,NULL,624099,1,2089.050048828125,1699,Smartphone Motorola Moto Z Play XT1635 Sound Edition,Android,9.2,29,5.5,Motorola,Smartphone
6188,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-se-16gb_600x600-PU974e7_1.jpg,12.0,Single Chip,619751,1,2564.89990234375,2199,Smartphone Apple iPhone SE 16GB,iOS,9.6,25,4.0,Apple,Smartphone
6189,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-alcatel-pixi-4-6-8050_600x600-PU9763b_1.jpg,13.0,NULL,620091,1,869.989990234375,449.1000061035156,Smartphone Alcatel Pixi 4 (6) 8050,Android,7.8,19,6.0,Alcatel,Smartphone
6190,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-plus-256gb_600x600-PU98464_1.jpg,12.0,Single Chip,623716,1,4921.39990234375,4311.1201171875,Smartphone Apple iPhone 7 Plus 256GB,iOS,9.4,12,5.5,Apple,Smartphone
6191,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-xa-ultra_600x600-PU98302_1.jpg,21.5,Single Chip,623362,1,1799.989990234375,1529.0999755859375,Smartphone Sony Xperia XA Ultra,Android,9,8,6.0,Sony,Smartphone
6192,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-x-cam-k580_600x600-PU980fd_1.jpg,13.0,NULL,622845,0,1044.9000244140625,677.02001953125,Smartphone LG X Cam K580,Android,9.8,7,5.2,LG,Smartphone
6193,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s8-plus-sm-g955_600x600-PU9a487_1.jpg,12.0,NULL,631943,1,4399,3871.1201171875,Smartphone Samsung Galaxy S8+ Plus SM-G955,Android,NULL,NULL,6.2,Samsung,Smartphone
6194,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-5s-16gb_600x600-PU85fdd_1.jpg,8.0,Single Chip,548829,1,1519.989990234375,1199.02001953125,Smartphone Apple iPhone 5S 16GB,iOS,9.4,1035,4.0,Apple,Smartphone
6195,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j1-sm-j120h_600x600-PU972b9_1.jpg,5.0,Dual Chip,619193,1,911.8400268554688,449.1000061035156,Smartphone Samsung Galaxy J1 SM-J120H,Android,8.8,105,4.5,Samsung,Smartphone
6196,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-3-max-zc520tl_600x600-PU99065_1.jpg,13.0,Dual Chip,626789,1,1100,854.9099731445312,Smartphone Asus ZenFone 3 Max ZC520TL,Android,9,53,5.2,Asus,Smartphone
6197,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lenovo-vibe-k6-plus_600x600-PU99943_1.jpg,16.0,Dual Chip,629059,1,1609,989.0999755859375,Smartphone Lenovo Vibe K6 Plus,NULL,9,22,5.5,Lenovo,Smartphone
6198,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-3-max-zc553kl-3gb_600x600-PU99067_1.jpg,16.0,Dual Chip,626791,1,1399,1098.9599609375,Smartphone Asus ZenFone 3 Max ZC553KL 3GB,Android,8.6,20,5.5,Asus,Smartphone
6199,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-plus-128gb_600x600-PU98463_1.jpg,12.0,Single Chip,623715,1,4499,3959.1201171875,Smartphone Apple iPhone 7 Plus 128GB,iOS,8.8,19,5.5,Apple,Smartphone
6200,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-a3-sm-a310m_600x600-PU972a8_1.jpg,13.0,Dual Chip,619176,1,1858.6800537109375,799,Smartphone Samsung Galaxy A3 SM-A310M,Android,8.6,18,4.7,Samsung,Smartphone
6201,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-a9-sm-a910_600x600-PU982cf_1.jpg,16.0,Dual Chip,623311,1,2659.89990234375,1495.1199951171875,Smartphone Samsung Galaxy A9 SM-A910,Android,9.6,15,6.0,Samsung,Smartphone
6202,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-z-xt1650-power-edition_600x600-PU985e2_1.jpg,13.0,Dual Chip,624098,1,3039.989990234375,1999.989990234375,Smartphone Motorola Moto Z XT1650 Power Edition,Android,8.2,14,5.5,Motorola,Smartphone
6203,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-quantum-muv_600x600-PU980f9_1.jpg,13.0,NULL,622841,0,1310.699951171875,519.02001953125,Smartphone Quantum MÌÏV,Android,7.8,13,5.5,Quantum,Smartphone
6204,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s7-edge-sm-g935-128gb_600x600-PU99ea3_1.jpg,12.0,Single Chip,630435,1,3609.989990234375,2699.10009765625,Smartphone Samsung Galaxy S7 Edge SM-G935 128GB,Android,8.2,11,5.5,Samsung,Smartphone
6205,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-alcatel-pop-3-5-5016j_600x600-PU96d43_1.jpg,8.0,Dual Chip,617795,0,719,339.8999938964844,Smartphone Alcatel POP 3(5) 5016J,Android,9,10,5.0,Alcatel,Smartphone
6206,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-256gb_600x600-PU98461_1.jpg,12.0,Single Chip,623713,1,5043.89990234375,3783.1201171875,Smartphone Apple iPhone 7 256GB,iOS,10,9,4.7,Apple,Smartphone
6207,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-alcatel-pop4-premium_600x600-PU980fc_1.jpg,13.0,Dual Chip,622844,0,799.9000244140625,475.0400085449219,Smartphone Alcatel POP4 Premium,Android,8,7,5.0,Alcatel,Smartphone
6208,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-256gb-special-edition-red_600x600-PU9a46e_1.jpg,12.0,Single Chip,631918,1,4299,3782.72998046875,Smartphone Apple iPhone 7 256GB Special Edition Red,iOS,NULL,NULL,4.7,Apple,Smartphone
6209,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-g6-h870_600x600-PU9a57c_1.jpg,13.0,Single Chip,632188,0,3999,3519.1201171875,Smartphone LG G6 H870,Android,NULL,NULL,5.7,LG,Smartphone
6210,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-3-geracao-hdtv-xt1544-16gb_600x600-PU95be3_1.jpg,13.0,Dual Chip,613347,1,934.7899780273438,759.989990234375,Smartphone Motorola Moto G 3å» GeraÌ¤Ì£o HDTV XT1544 16GB,Android,9,465,5.0,Motorola,Smartphone
6211,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-6-16gb_600x600-PU86dc8_1.jpg,8.0,Single Chip,552392,1,3399,2089.989990234375,Smartphone Apple iPhone 6 16GB,iOS,9.6,409,4.0,Apple,Smartphone
6212,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j3-sm-j320m_600x600-PU973dc_1.jpg,8.0,Dual Chip,619484,1,999,539.989990234375,Smartphone Samsung Galaxy J3 SM-J320M,Android,8.8,267,5.0,Samsung,Smartphone
6213,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-2-laser-ze550kl-16gb_600x600-PU96988_1.jpg,13.0,Dual Chip,616840,1,1399,799.989990234375,Smartphone Asus ZenFone 2 Laser ZE550KL 16GB,Android,9,179,5.5,Asus,Smartphone
6214,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-go-16gb_600x600-PU96647_1.jpg,8.0,Dual Chip,616007,1,879.9000244140625,569.989990234375,Smartphone Asus ZenFone Go 16GB,Android,9,171,5.0,Asus,Smartphone
6215,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-3-ze520kl_600x600-PU98fbb_1.jpg,16.0,Dual Chip,626619,1,1975,1299,Smartphone Asus ZenFone 3 ZE520KL,Android,9.4,144,5.2,Asus,Smartphone
6216,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-k4-k130_600x600-PU972b0_1.jpg,5.0,Dual Chip,619184,0,646.239990234375,399,Smartphone LG K4 K130,Android,8.2,105,4.5,LG,Smartphone
6217,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-x-power-k220_600x600-PU982cd_1.jpg,13.0,Dual Chip,623309,0,2000,649,Smartphone LG X Power K220,Android,9,87,5.3,LG,Smartphone
6218,http://thumbs.buscape.com.br/celular-e-smartphone/celular-multilaser-up-dual_600x600-PU73470_1.jpg,NULL,Dual Chip,472176,0,197.5500030517578,65.55000305175781,Celular Multilaser Up Dual,NULL,8,51,1.8,Multilaser,Celular
6219,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lenovo-vibe-c2_600x600-PU980f7_1.jpg,8.0,Dual Chip,622839,1,799,588.9600219726562,Smartphone Lenovo Vibe C2,Android,7.4,28,5.0,Lenovo,Smartphone
6220,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-g5-se-h840_600x600-PU97301_1.jpg,16.0,NULL,619265,0,3310.320068359375,1709.0999755859375,Smartphone LG G5 SE H840,Android,7.6,25,5.3,LG,Smartphone
6221,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-go-live_600x600-PU98118_1.jpg,13.0,Dual Chip,622872,1,1159,664.989990234375,Smartphone Asus ZenFone Go Live,Android,8.8,22,5.5,Asus,Smartphone
6222,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-6s-plus-128gb_600x600-PU963cd_1.jpg,12.0,Single Chip,615373,1,4269.2998046875,3519.1201171875,Smartphone Apple iPhone 6S Plus 128GB,iOS,9.8,12,5.5,Apple,Smartphone
6223,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-z-play-xt1635-power-edition_600x600-PU985e6_1.jpg,16.0,NULL,624102,1,2499,1638.1700439453125,Smartphone Motorola Moto Z Play XT1635 Power Edition,Android,8.8,10,5.5,Motorola,Smartphone
6224,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-xa_600x600-PU97aa0_1.jpg,13.0,Single Chip,621216,1,1718.199951171875,1055.1199951171875,Smartphone Sony Xperia XA,Android,7.8,7,5.0,Sony,Smartphone
6225,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-3-ze520kl-16gb_600x600-PU99f72_1.jpg,16.0,Dual Chip,630642,1,1389.989990234375,1169.989990234375,Smartphone Asus ZenFone 3 ZE520KL 16GB,Android,8.6,5,5.2,Asus,Smartphone
6226,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-z-play-xt1635-projector-edition_600x600-PU985e5_1.jpg,16.0,NULL,624101,1,2798,2249.10009765625,Smartphone Motorola Moto Z Play XT1635 Projector Edition,Android,6.4,5,5.5,Motorola,Smartphone
6227,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-multilaser-ms45s_600x600-PU99f25_1.jpg,NULL,NULL,630565,0,499,285,Smartphone Multilaser MS45S,NULL,8.6,2,NULL,Multilaser,Smartphone
6228,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-xz_600x600-PU98be7_1.jpg,23.0,Single Chip,625639,1,2999.989990234375,2699.989990234375,Smartphone Sony Xperia XZ,Android,6,2,5.2,Sony,Smartphone
6229,http://thumbs.buscape.com.br/celular-e-smartphone/celular-positivo-p20_600x600-PU94430_1.jpg,NULL,NULL,607280,0,145.77999877929688,67.62000274658203,Celular Positivo P20,NULL,8,2,NULL,Positivo,Celular
6230,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-e5_600x600-PU985ce_1.jpg,13.0,Single Chip,624078,1,1259,809.989990234375,Smartphone Sony Xperia E5,Android,10,1,5.0,Sony,Smartphone
6231,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-6s-plus-32gb_600x600-PU985d5_1.jpg,12.0,Single Chip,624085,1,4081.699951171875,3167.1201171875,Smartphone Apple iPhone 6S Plus 32GB,iOS,10,1,5.5,Apple,Smartphone
6232,http://thumbs.buscape.com.br/celular-e-smartphone/celular-alcatel-one-touch-ot1050_600x600-PU97d65_1.jpg,NULL,NULL,621925,0,139.89999389648438,71.91000366210938,Celular Alcatel One Touch OT1050,NULL,10,1,NULL,Alcatel,Celular
6233,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-k10-power-m320tv_600x600-PU9a294_1.jpg,13.0,Dual Chip,631444,0,1299,1049.0699462890625,Smartphone LG K10 Power M320TV,Android,NULL,NULL,5.5,LG,Smartphone
6234,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-k4-novo-x230_600x600-PU9a2a6_1.jpg,8.0,Dual Chip,631462,0,869,568.010009765625,Smartphone LG K4 Novo X230,Android,NULL,NULL,5.0,LG,Smartphone
6235,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-plus-128gb-special-edition-red_600x600-PU9a46f_1.jpg,12.0,Single Chip,631919,1,4274,3958.7099609375,Smartphone Apple iPhone 7 Plus 128GB Special Edition Red,iOS,NULL,NULL,5.5,Apple,Smartphone
6236,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-7-plus-256gb-special-edition-red_600x600-PU9a470_1.jpg,12.0,Single Chip,631920,1,4899,4311.1201171875,Smartphone Apple iPhone 7 Plus 256GB Special Edition Red,iOS,NULL,NULL,5.5,Apple,Smartphone
6237,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s6-edge-sm-g925-32gb_600x600-PU94af2_1.jpg,16.0,NULL,609010,1,3236.52001953125,2199,Smartphone Samsung Galaxy S6 Edge SM-G925 32GB,Android,9.6,146,5.1,Samsung,Smartphone
6238,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-j2-sm-j200m_600x600-PU968b6_1.jpg,5.0,Dual Chip,616630,1,883.489990234375,619.989990234375,Smartphone Samsung Galaxy J2 SM-J200M,Android,8.6,143,4.7,Samsung,Smartphone
6239,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-3-ze552kl_600x600-PU98fba_1.jpg,16.0,Dual Chip,626618,1,1709.0999755859375,1499,Smartphone Asus ZenFone 3 ZE552KL,Android,9.8,132,5.5,Asus,Smartphone
6240,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-3-geracao-music-xt1543-16gb_600x600-PU95be6_1.jpg,13.0,Dual Chip,613350,1,1329,699.989990234375,Smartphone Motorola Moto G 3å» GeraÌ¤Ì£o Music XT1543 16GB,Android,9.4,84,5.0,Motorola,Smartphone
6241,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-k8-k350_600x600-PU972ad_1.jpg,8.0,Dual Chip,619181,0,848.9600219726562,579,Smartphone LG K8 K350,Android,9,55,5.0,LG,Smartphone
6242,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-go-8gb_600x600-PU97b84_1.jpg,5.0,Dual Chip,621444,1,699,510.57000732421875,Smartphone Asus ZenFone Go 8GB,Android,8.2,48,4.5,Asus,Smartphone
6243,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-positivo-selfie-s455_600x600-PU974eb_1.jpg,5.0,Dual Chip,619755,0,553,353,Smartphone Positivo Selfie S455,Android,8.4,39,4.5,Positivo,Smartphone
6244,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-sony-xperia-z5_600x600-PU96989_1.jpg,23.0,Single Chip,616841,1,3894.050048828125,2499,Smartphone Sony Xperia Z5,Android,9.6,27,5.2,Sony,Smartphone
6245,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lg-k10-k430_600x600-PU972ab_1.jpg,13.0,Dual Chip,619179,0,1139.989990234375,695,Smartphone LG K10 K430,Android,8,21,5.3,LG,Smartphone
6246,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-alcatel-pixi-4-5-5045_600x600-PU9763c_1.jpg,8.0,NULL,620092,0,699.9000244140625,404.1000061035156,Smartphone Alcatel Pixi 4 (5) 5045,Android,8.8,18,5.0,Alcatel,Smartphone
6247,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-quantum-muv-pro_600x600-PU980f8_1.jpg,16.0,NULL,622840,0,1299,629.0999755859375,Smartphone Quantum MÌÏV PRO,Android,7.6,11,5.5,Quantum,Smartphone
6248,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-multilaser-ms40_600x600-PU97676_1.jpg,NULL,NULL,620150,0,583.6799926757812,297.3599853515625,Smartphone Multilaser MS40,NULL,7.4,11,NULL,Multilaser,Smartphone
6249,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-qbex-x-gold-gray_600x600-PU9735d_1.jpg,8.0,NULL,619357,0,588.989990234375,429,Smartphone QbeX X Gold/Gray,NULL,5.8,9,5.0,QbeX,Smartphone
6250,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-zte-kis-c341_600x600-PU97517_1.jpg,5.0,Dual Chip,619799,0,362,269,Smartphone ZTE Kis C341,Android,8.6,4,4.0,ZTE,Smartphone
6251,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-positivo-next-x500_600x600-PU9760b_1.jpg,NULL,NULL,620043,0,569.989990234375,539.77001953125,Smartphone Positivo Next X500,NULL,10,2,NULL,Positivo,Smartphone
6252,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-asus-zenfone-zoom-zx551ml_600x600-PU97516_1.jpg,NULL,NULL,619798,1,2889.89990234375,1282.489990234375,Smartphone Asus ZenFone Zoom ZX551ML,NULL,10,1,NULL,Asus,Smartphone
6253,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-tp-link-neffos-c5l_600x600-PU97d64_1.jpg,8.0,Dual Chip,621924,1,659.9000244140625,435.17999267578125,Smartphone TP-Link Neffos C5L,Android,10,1,4.5,TP-Link,Smartphone
6254,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-alcatel-a3-xl_600x600-PU9a45d_1.jpg,8.0,NULL,631901,0,848.9600219726562,791.1199951171875,Smartphone Alcatel A3 XL,Android,NULL,NULL,6.0,Alcatel,Smartphone
6255,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-motorola-moto-g-3-geracao-xt1543-8gb_600x600-PU95be4_1.jpg,13.0,Dual Chip,613348,1,1109,759.0499877929688,Smartphone Motorola Moto G 3å» GeraÌ¤Ì£o XT1543 8GB,Android,8.6,147,5.0,Motorola,Smartphone
6256,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-apple-iphone-6-64gb_600x600-PU86dcc_1.jpg,8.0,Single Chip,552396,1,3599,2815.1201171875,Smartphone Apple iPhone 6 64GB,iOS,9.6,136,4.0,Apple,Smartphone
6257,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-samsung-galaxy-s6-edge-sm-g925-64gb_600x600-PU95166_1.jpg,16.0,NULL,610662,1,3514.050048828125,1999.989990234375,Smartphone Samsung Galaxy S6 Edge SM-G925 64GB,Android,9.2,83,5.1,Samsung,Smartphone
6258,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lenovo-vibe-b_600x600-PU98449_1.jpg,5.0,Dual Chip,623689,0,474.8999938964844,367,Smartphone Lenovo Vibe B,Android,8,53,4.5,Lenovo,Smartphone
6259,http://thumbs.buscape.com.br/celular-e-smartphone/smartphone-lenovo-vibe-k6_600x600-PU99944_1.jpg,13.0,Dual Chip,629060,0,999,759.010009765625,Smartphone Lenovo Vibe K6,NULL,8.8,51,5.0,Lenovo,Smartphone
6260,http://thumbs.buscape.com.br/celular-e-smartphone/celular-dl-yc-130_600x600-PU96c89_1.jpg,NULL,NULL,617609,0,399,133.00999450683594,Celular DL YC-130,NULL,8.6,34,NULL,DL,Celular
